GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN,MODEL,STARTUP,SHUTDOWN,NCOST,LINEAR,FIXED,GenType,GenFuel,GenID,FuelType,EIAPlantCode,EIAPC-IDorPC-UC,EIAPlantCode,Supplemental_ID
1131,0,0,120.749998,-112.699997,1.02,100,0,161.000001,125,0,0,0,0,0,0,0,620,1860,0,0,0,0,0,0,2,1480,0,2,26.76996808,949.2058447,CC (Combined Cycle Generic),ng,C2,NG (Natural Gas),54914,54914_CC2,54914,Brooklyn Navy Yard Cogeneration
1131,0,0,120.749998,-112.699997,1.02,100,0,161.000001,125,0,0,0,0,0,0,0,620,1860,0,0,0,0,0,0,2,1480,0,2,27.28837272,825.6644053,CC (Combined Cycle Generic),ng,C3,NG (Natural Gas),54914,54914_CC1,54914,Brooklyn Navy Yard Cogeneration
1132,0,219.567657,9900,-9900,1.02,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,,Hudson
1133,0,0,1,-0.8,1.02,100,0,1.4,0.1,0,0,0,0,0,0,0,2.8,8.4,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),61238,61238-GRB1,61238,GRB1
1133,0,0,1,-0.8,1.02,100,0,1.4,0.1,0,0,0,0,0,0,0,2.8,8.4,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,DFO (Distillate Fuel Oil),61238,61238-GRB2,61238,GRB2
1133,0,0,1,-0.8,1.02,100,0,1.4,0.1,0,0,0,0,0,0,0,2.8,8.4,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,3,NG (Natural Gas),61238,61238-GRB3,61238,GRB3
1133,0,0,1.1,-0.8,1.02,100,0,1.5,0.1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,4,DFO (Distillate Fuel Oil),61238,61238-DHK1,61238,DHK1
1133,0,0,1.1,-0.8,1.02,100,0,1.5,0.1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,5,DFO (Distillate Fuel Oil),61238,61238-DHK2,61238,DHK2
1133,0,0,1.1,-0.8,1.02,100,0,1.5,0.1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,6,DFO (Distillate Fuel Oil),61238,61238-DHK3,61238,DHK3
1133,0,0,1.1,-0.8,1.02,100,0,1.5,0.1,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,7,DFO (Distillate Fuel Oil),61238,61238-GRB4,61238,GRB4
1133,0,0,1.8,-1.4,1.02,100,0,2.5,0.3,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,8,DFO (Distillate Fuel Oil),61238,61238-ANX1,61238,ANX1
1133,0,0,1.8,-1.4,1.02,100,0,2.5,0.3,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,9,DFO (Distillate Fuel Oil),61238,61238-ANX2,61238,ANX2
1133,0,0,5.4,-4.2,1.02,100,0,7.7,0.7,0,0,0,0,0,0,0,38.5,115.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,10,DFO (Distillate Fuel Oil),61238,61238-CGTB,61238,CGTB
1133,0,0,11.2,-8.8,1.02,100,0,16,7,0,0,0,0,0,0,0,50.5,151.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,11,NG (Natural Gas),2500,2500-GT1,2500,GT1
1133,0,0,14.8,-11.6,1.02,100,0,21.1,7,0,0,0,0,0,0,0,78,234,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,12,NG (Natural Gas),2500,2500-GT4,2500,GT4
1133,0,0,14.8,-11.6,1.02,100,0,21.1,7,0,0,0,0,0,0,0,86,258,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,13,NG (Natural Gas),2500,2500-GT5,2500,GT5
1133,0,0,15.4,-12.1,1.02,100,0,22,7,0,0,0,0,0,0,0,82.5,247.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,14,NG (Natural Gas),2500,2500-GT6,2500,GT6
1133,0,0,17.5,-13.8,1.02,100,0,25,10,0,0,0,0,0,0,0,122,366,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,15,NG (Natural Gas),2500,2500-GT10,2500,GT10
1133,0,0,17.5,-13.8,1.02,100,0,25,10,0,0,0,0,0,0,0,112,336,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,16,NG (Natural Gas),2500,2500-GT11,2500,GT11
1133,0,0,17.5,-13.8,1.02,100,0,25,10,0,0,0,0,0,0,0,114,342,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,17,NG (Natural Gas),2500,2500-GT9,2500,GT9
1133,0,0,30.000001,-23.6,1.02,100,0,42.899999,10,0,0,0,0,0,0,0,208.5,625.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,18,NG (Natural Gas),2500,2500-GT21,2500,GT21
1133,0,0,30.000001,-23.6,1.02,100,0,42.899999,10,0,0,0,0,0,0,0,209.5,628.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,19,NG (Natural Gas),2500,2500-GT22,2500,GT22
1133,0,0,30.000001,-23.6,1.02,100,0,42.899999,10,0,0,0,0,0,0,0,186.5,559.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,20,NG (Natural Gas),2500,2500-GT23,2500,GT23
1133,0,0,30.000001,-23.6,1.02,100,0,42.899999,10,0,0,0,0,0,0,0,208,624,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,21,NG (Natural Gas),2500,2500-GT24,2500,GT24
1133,0,0,30.000001,-23.6,1.02,100,0,42.899999,10,0,0,0,0,0,0,0,204,612,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,22,NG (Natural Gas),2500,2500-GT31,2500,GT31
1133,0,0,30.000001,-23.6,1.02,100,0,42.899999,10,0,0,0,0,0,0,0,201.5,604.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,23,NG (Natural Gas),2500,2500-GT32,2500,GT32
1133,0,0,30.000001,-23.6,1.02,100,0,42.899999,10,0,0,0,0,0,0,0,204,612,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,24,NG (Natural Gas),2500,2500-GT34,2500,GT34
1133,0,0,32.9,-25.9,1.02,100,0,47,1,0,0,0,0,0,0,0,200,600,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,25,NG (Natural Gas),7909,7909-VG02,7909,VG02
1133,0,0,32.9,-25.9,1.02,100,0,47,1,0,0,0,0,0,0,0,199.5,598.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,26,NG (Natural Gas),7909,7909-VG03,7909,VG03
1133,0,0,279.999995,-220.000005,1.02,100,0,400,75,0,0,0,0,0,0,0,149.12,447.36,0,0,0,0,0,0,2,2500,0,2,31.5,660,ST (Steam Turbine),ng,29,NG (Natural Gas),2500,2500-1,2500,1
1133,0,0,279.999995,-220.000005,1.02,100,0,400,75,0,0,0,0,0,0,0,150.12,450.36,0,0,0,0,0,0,2,2500,0,2,31.5,660,ST (Steam Turbine),ng,30,NG (Natural Gas),2500,2500-2,2500,2
1133,0,0,718.900013,-564.900017,1.02,100,0,1027.000046,150,0,0,0,0,0,0,0,391.12,1173.36,0,0,0,0,0,0,2,2500,0,2,31.5,660,ST (Steam Turbine),ng,31,NG (Natural Gas),2500,2500-3,2500,3
1133,266.798592,162.812829,201.375008,-187.950003,1.02,100,1,268.499994,114.999998,0,0,0,0,0,0,0,600,1800,0,0,0,0,0,0,2,2469,0,2,19.16859984,661.4632389,CC (Combined Cycle Generic),ng,C1,NG (Natural Gas),2500,2500_CCR4,2500,Ravenswood
1135,0,0,12,-9.4,1.02,100,0,17.1,3,0,0,0,0,0,0,0,101.5,304.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,1,DFO (Distillate Fuel Oil),2503,2503-GT1,2503,GT1
1136,0,210.873389,9900,-9900,1.02,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,,HTP
1146,0,0,19.599999,-15.4,1.01,100,0,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2.5,250,ST (Steam Turbine),other,1,MSW (Municipal Solid Waste),50656,50656-GEN1,50656,GEN1
1147,0,0,55.699998,-43.700001,1.01,100,0,79.500002,68.099999,0,0,0,0,0,0,0,506.5,1519.5,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,1,NG (Natural Gas),7146,7146-1,7146,1
1147,0,0,55.699998,-43.700001,1.01,100,0,79.500002,66.399997,0,0,0,0,0,0,0,481,1443,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,2,DFO (Distillate Fuel Oil),7146,7146-02,7146,2
1147,0,0,55.699998,-43.700001,1.01,100,0,79.500002,65.899998,0,0,0,0,0,0,0,495,1485,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,3,DFO (Distillate Fuel Oil),7146,7146-03,7146,3
1148,0,0,34.999999,-27.500001,1.02,100,0,50,39.899999,0,0,0,0,0,0,0,235,705,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,1,DFO (Distillate Fuel Oil),55787,55787-CT01,55787,CT01
1148,0,0,34.999999,-27.500001,1.02,100,0,50,39.899999,0,0,0,0,0,0,0,235,705,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,2,DFO (Distillate Fuel Oil),55787,55787-CT02,55787,CT02
1148,0,42.630106,9900,-9900,1.02,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,,CSC
1162,0,0,32.9,-25.9,1.01,100,0,47,23,0,0,0,0,0,0,0,235.5,706.5,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,1,NG (Natural Gas),54149,54149-GEN1,54149,GEN1
1164,0,-17.299999,22.1,-17.299999,1.01,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,PV (Photovoltaic),solar,1,SUN (Solar),57589,57589-9WUBN,57589,9WUBN
1169,0,-12.517701,17.399999,-13.699999,1.01,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,PV (Photovoltaic),solar,1,SUN (Solar),60045,60045-GEN1,60045,GEN1
1170,0,0,14,-11,1.01,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,PV (Photovoltaic),solar,1,SUN (Solar),62017,62017-RIV1,62017,RIV1
1172,0,-2.450251,11.2,-8.8,1.02,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,PV (Photovoltaic),solar,1,SUN (Solar),62389,62389-PASTO,62389,PASTO
1173,0,9.370279,12.6,-9.9,1.02,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,PV (Photovoltaic),solar,1,SUN (Solar),62413,62413-ELLIS,62413,ELLIS
1181,2.760714,2,2,-1.5,1.02,100,1,2.8,0.7,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2574,2574-1,2574,1
1181,2.760714,2,2,-1.5,1.02,100,1,2.8,0.7,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2574,2574-2,2574,2
1181,2.760714,2,2,-1.5,1.02,100,1,2.8,0.7,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2574,2574-3,2574,3
1181,3.450893,2.5,2.5,-1.9,1.02,100,1,3.5,0.7,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2574,2574-4,2574,4
1194,6.408801,4.581251,4.6,-3.6,1.02,100,1,6.5,0.8,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),51034,51034-GEN1,51034,GEN1
1194,6.408801,4.581251,4.6,-3.6,1.02,100,1,6.5,0.8,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),51034,51034-GEN2,51034,GEN2
1213,9.859694,4.763213,7,-5.5,1.02,100,1,10,4,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2543,2543-1,2543,1
1213,9.859694,4.763213,7,-5.5,1.02,100,1,10,4,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2543,2543-2,2543,2
1223,24.649233,-2.689005,17.5,-13.8,1.02,100,1,25,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2483,2483-H1,2483,H1
1227,0,0,175,-137.5,1.02,100,0,250,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,1,WAT (Water),2691,2691-1,2691,1
1227,0,0,175,-137.5,1.02,100,0,250,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,2,WAT (Water),2691,2691-2,2691,2
1227,0,0,175,-137.5,1.02,100,0,250,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,3,WAT (Water),2691,2691-3,2691,3
1227,0,0,175,-137.5,1.02,100,0,250,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,PS (Hydro Pumped Storage),hydro,4,WAT (Water),2691,2691-4,2691,4
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2694,2694-17,2694,17
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2694,2694-18,2694,18
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2694,2694-19,2694,19
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2694,2694-20,2694,20
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,5,WAT (Water),2694,2694-21,2694,21
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,6,WAT (Water),2694,2694-22,2694,22
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,7,WAT (Water),2694,2694-23,2694,23
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,8,WAT (Water),2694,2694-24,2694,24
1230,35.13,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,9,WAT (Water),2694,2694-25,2694,25
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,10,WAT (Water),2694,2694-26,2694,26
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,11,WAT (Water),2694,2694-27,2694,27
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,12,WAT (Water),2694,2694-28,2694,28
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,13,WAT (Water),2694,2694-29,2694,29
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,14,WAT (Water),2694,2694-30,2694,30
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,15,WAT (Water),2694,2694-31,2694,31
1230,56.200254,-11.45211,39.899999,-31.400001,1.02,100,1,56.999999,1,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,16,WAT (Water),2694,2694-32,2694,32
1231,0,35.916394,9900,-9900,1.03,100,1,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,,
1236,0,0,631.30002,-496.000004,1.02,100,0,901.799965,150,0,0,0,0,0,0,0,155.2,465.6,0,0,0,0,0,0,2,500,0,2,234.6,4876,ST (Steam Turbine),dfo,1,DFO (Distillate Fuel Oil),2594,2594-ST5,2594,ST5
1236,0,0,631.30002,-496.000004,1.02,100,0,901.799965,150,0,0,0,0,0,0,0,166.1,498.3,0,0,0,0,0,0,2,500,0,2,234.6,4876,ST (Steam Turbine),dfo,2,DFO (Distillate Fuel Oil),2594,2594-ST6,2594,ST6
1240,637.733221,-33.48639,449.300003,-352.999997,1.02,100,1,641.800022,480.999994,0,0,0,0,0,0,0,16.38,49.14,0,0,0,0,0,0,2,50000,20000,2,2,200,ST (Steam Turbine),nuclear,1,NUC (Nuclear),2589,2589-1,2589,1
1240,1251.320267,-33.48639,881.499958,-692.600012,1.02,100,1,1259.300041,943.999958,0,0,0,0,0,0,0,33.8416,101.5248,0,0,0,0,0,0,2,50000,20000,2,2,200,ST (Steam Turbine),nuclear,2,NUC (Nuclear),2589,2589-2,2589,2
1249,0,0,458.599997,-360.299993,1.02,100,0,655.100012,150,0,0,0,0,0,0,0,17.5864,52.7592,0,0,0,0,0,0,2,5000,1000,2,35.84662359,2044.957632,ST (Steam Turbine),coal,1,BIT (Bituminous Coal),6082,6082-1,6082,1
1250,7,-28.612167,61.299998,-48.100001,1.02,100,1,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),56634,56634-1,56634,1
1263,0.046623,-643.669605,9900,-9900,1,100,1,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,reference,reference,RF,reference,,,,0
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,1,LFG (Landfill Gas),54782,54782-GE10,54782,GE10
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,2,LFG (Landfill Gas),54782,54782-GE11,54782,GE11
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,3,LFG (Landfill Gas),54782,54782-GE12,54782,GE12
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,4,LFG (Landfill Gas),54782,54782-GE13,54782,GE13
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,5,LFG (Landfill Gas),54782,54782-GE14,54782,GE14
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,6,LFG (Landfill Gas),54782,54782-GEN1,54782,GEN1
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,7,LFG (Landfill Gas),54782,54782-GEN2,54782,GEN2
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,8,LFG (Landfill Gas),54782,54782-GEN3,54782,GEN3
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,9,LFG (Landfill Gas),54782,54782-GEN4,54782,GEN4
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,10,LFG (Landfill Gas),54782,54782-GEN5,54782,GEN5
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,11,LFG (Landfill Gas),54782,54782-GEN6,54782,GEN6
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,12,LFG (Landfill Gas),54782,54782-GEN7,54782,GEN7
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,13,LFG (Landfill Gas),54782,54782-GEN8,54782,GEN8
1273,0,0,0.6,-0.4,1.02,100,0,0.8,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,14,LFG (Landfill Gas),54782,54782-GEN9,54782,GEN9
1273,0,0,1.1,-0.9,1.02,100,0,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,15,LFG (Landfill Gas),54782,54782-GE15,54782,GE15
1273,0,0,1.1,-0.9,1.02,100,0,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,16,LFG (Landfill Gas),54782,54782-GE16,54782,GE16
1273,0,0,1.1,-0.9,1.02,100,0,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,17,LFG (Landfill Gas),54782,54782-GE17,54782,GE17
1273,0,0,1.1,-0.9,1.02,100,0,1.6,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,IC (Internal Combustion),other,18,LFG (Landfill Gas),54782,54782-GE18,54782,GE18
1287,6.286968,3.335164,55.900002,-43.900001,1.02,100,1,79.900002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),58979,58979-CPHGN,58979,CPHGN
138,8,-4.026892,66.100001,-51.899999,1.02,100,1,94.400001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),58088,58088-1,58088,1
1296,12.573937,-10.413999,78.399998,-61.6,1.02,100,1,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,2,WND (Wind),56953,56953-1,56953,1
1313,0,46.195903,9900,-9900,1.02,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,,
1320,0,0.000023,20,-20,1.0269,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,X,import,,,,PJM Erie
1321,0,0,67.199999,-52.8,1.02,100,0,95.999998,34.999999,0,0,0,0,0,0,0,1.95,5.85,0,0,0,0,0,0,2,5000,1000,2,40,2400,ST (Steam Turbine),coal,1,SUB (Subbituminous Coal),2554,2554-1,2554,1
1321,0,0,67.199999,-52.8,1.02,100,0,95.999998,34.999999,0,0,0,0,0,0,0,1.95,5.85,0,0,0,0,0,0,2,5000,1000,2,40,2400,ST (Steam Turbine),coal,2,SUB (Subbituminous Coal),2554,2554-2,2554,2
1321,0,0,152.3,-119.700003,1.02,100,0,217.600012,85.000002,0,0,0,0,0,0,0,4.81,14.43,0,0,0,0,0,0,2,5000,1000,2,40,2400,ST (Steam Turbine),coal,3,SUB (Subbituminous Coal),2554,2554-3,2554,3
1321,0,0,152.3,-119.700003,1.02,100,0,217.600012,85.000002,0,0,0,0,0,0,0,4.81,14.43,0,0,0,0,0,0,2,5000,1000,2,0,0,ST (Steam Turbine),coal,4,SUB (Subbituminous Coal),2554,2554-ST4,2554,ST4
1324,9,-3.765727,55.900002,-43.900001,1.02,100,1,79.799998,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),61673,61673-WT,61673,WT
1330,0,0,67.949998,-63.419998,1.02,100,0,90.600002,63,0,0,0,0,0,0,0,750,2250,0,0,0,0,0,0,2,878,0,2,23.52826174,358.9380647,CC (Combined Cycle Generic),ng,C1,NG (Natural Gas),54076,54076_G721,54076,Indeck Olean Energy Center
1413,0,0.000086,20,-20,1.0315,100,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,X,import,,,,PJM Homer City & Pierce Brook
