Branch
BusNumFrom,BusNumTo,R,X,B,LimitMVAA,LimitMVAB,LimitMVAC,Tap,Phase,Status,Circuit
210,1439,0.000030,0.000120,0.000020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
212,29,0.014280,0.059070,0.009780,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
213,214,0.021150,0.087440,0.014480,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
214,215,0.018780,0.077650,0.012860,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
214,216,0.022290,0.092160,0.015260,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
215,216,0.004130,0.017080,0.002830,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
216,218,0.008800,0.035140,0.003570,145.000005,555.999994,185.000002,1.000000,0.000000,Closed,2
216,218,0.008800,0.035140,0.003570,145.000005,555.999994,185.000002,1.000000,0.000000,Closed,1
216,222,0.002600,0.010770,0.001780,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
217,128,0.015570,0.064390,0.010660,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
218,220,0.003500,0.026130,0.003940,225.999999,555.999994,269.000006,1.000000,0.000000,Closed,2
218,220,0.003500,0.026130,0.003940,225.999999,555.999994,269.000006,1.000000,0.000000,Closed,1
220,1274,0.019920,0.082360,0.013640,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
223,1565,0.019580,0.080970,0.013410,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
223,140,0.007130,0.029470,0.004880,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
225,1471,0.084160,0.191320,0.003740,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
225,226,0.018970,0.043120,0.000840,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
226,1472,0.093360,0.212230,0.004150,95.999998,250.000000,123.000002,1.000000,0.000000,Closed,1
227,247,0.004000,0.015100,0.256000,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
228,229,0.011920,0.049290,0.008160,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
228,1472,0.003200,0.164400,0.000000,125.000000,145.000005,170.000005,1.000000,0.000000,Closed,1
230,232,0.004500,0.018600,0.003080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
230,231,0.000080,0.000320,0.000050,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
231,229,0.011910,0.049230,0.008150,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
233,1389,0.000790,0.003260,0.000540,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
233,1388,0.000770,0.003200,0.000530,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
234,1333,0.000130,0.000540,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
235,1333,0.000060,0.000250,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
236,1334,0.000190,0.000770,0.000130,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
236,1417,0.012520,0.051790,0.008580,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
237,1390,0.000210,0.000850,0.000140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
238,1390,0.000110,0.000460,0.000080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
240,1381,0.009530,0.039410,0.006530,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
241,1382,0.000090,0.000380,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
242,1409,0.000430,0.001920,0.000320,185.000002,555.999994,209.999990,1.000000,0.000000,Closed,1
242,1408,0.000210,0.000850,0.000140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
242,248,0.005210,0.021560,0.003570,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
242,244,0.006810,0.028160,0.004660,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
243,1551,0.007050,0.029150,0.004830,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
246,247,0.004750,0.019640,0.003250,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
246,247,0.004750,0.019640,0.003250,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,EQ
249,1381,0.000160,0.000680,0.000110,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
250,1424,0.005200,0.021490,0.003560,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
252,1297,0.005120,0.021190,0.003510,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
253,1379,0.006100,0.025220,0.004180,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
253,1110,0.005050,0.020860,0.003450,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
254,1243,0.001240,0.018980,0.490580,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
254,1473,0.000600,0.052400,0.000000,417.000008,517.999983,598.999977,1.000000,0.000000,Closed,1
256,1431,0.005560,0.023010,0.003810,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
264,278,0.002630,0.010880,0.001800,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
264,1571,0.001570,0.006490,0.001070,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
264,1571,0.001580,0.006510,0.001080,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
265,951,0.003170,0.013120,0.002170,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
265,951,0.003190,0.013190,0.002180,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
266,1569,0.001520,0.006270,0.001040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
266,1429,0.000890,0.003670,0.000610,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
266,1428,0.000910,0.003760,0.000620,555.999994,555.999994,555.999994,1.000000,0.000000,Closed,1
266,1428,0.000910,0.003760,0.000620,555.999994,555.999994,555.999994,1.000000,0.000000,Closed,2
269,270,0.000180,0.000750,0.000130,220.000005,555.999994,285.999990,1.000000,0.000000,Closed,3
269,270,0.000180,0.000750,0.000130,220.000005,555.999994,285.999990,1.000000,0.000000,Closed,2
269,270,0.000180,0.000750,0.000130,220.000005,555.999994,285.999990,1.000000,0.000000,Closed,1
269,1380,0.019140,0.079170,0.013110,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
269,1449,0.004680,0.019360,0.003210,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
269,1450,0.004640,0.019180,0.003180,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
269,1373,0.010170,0.042060,0.006960,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
269,1110,0.019930,0.082410,0.013650,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
269,1280,0.006570,0.027160,0.004500,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
269,1372,0.010210,0.042220,0.006990,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
270,271,0.000530,0.002200,0.000370,220.000005,555.999994,279.999995,1.000000,0.000000,Closed,1
270,271,0.000530,0.002200,0.000370,220.000005,555.999994,279.999995,1.000000,0.000000,Closed,2W
271,1562,0.001200,0.004940,0.000820,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,3W
271,1562,0.001200,0.004940,0.000820,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
271,1562,0.001090,0.004500,0.000740,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
271,274,0.001360,0.005630,0.000930,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
272,1280,0.000130,0.000540,0.000090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
274,275,0.000260,0.001080,0.000180,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
276,1373,0.000050,0.000220,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
277,1373,0.000060,0.000250,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
277,1372,0.000060,0.000260,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
279,286,0.001510,0.006240,0.001030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
279,286,0.001500,0.006190,0.001020,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
290,291,0.002460,0.010170,0.001680,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
290,291,0.002460,0.010170,0.001680,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
294,1474,0.001490,0.062300,0.000000,325.999999,369.000006,423.000002,1.000000,0.000000,Closed,1
294,1246,0.000050,0.000410,0.001550,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,5
294,1246,0.000100,0.000820,0.003120,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,6
294,1246,0.000050,0.000410,0.001560,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,3
294,1246,0.000070,0.000540,0.002070,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,2
294,1246,0.000090,0.000740,0.002820,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
294,298,0.000550,0.004390,0.016760,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
294,1246,0.000050,0.000400,0.001540,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,4
295,1563,0.027390,0.113260,0.018750,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
296,973,0.000090,0.000370,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
298,1315,0.000550,0.004400,0.016780,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
298,1475,0.001490,0.062300,0.000000,325.999999,369.000006,423.000002,1.000000,0.000000,Closed,1
300,301,0.000400,0.001640,0.000270,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
302,304,0.000090,0.000380,0.000060,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
302,303,0.000150,0.000620,0.000100,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
305,1345,0.000060,0.000270,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
310,1566,0.000720,0.002970,0.000490,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
310,1435,0.000380,0.001580,0.000260,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
313,1476,0.001490,0.062300,0.000000,325.999999,369.000006,423.000002,1.000000,0.000000,Closed,1
315,1261,0.000180,0.001420,0.005410,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,2
315,1261,0.000180,0.001430,0.005470,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
323,1566,0.009270,0.038340,0.006350,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
324,1378,0.000060,0.000230,0.000040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
327,1375,0.003810,0.015770,0.002610,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
327,1374,0.003810,0.015770,0.002610,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
329,335,0.004020,0.016630,0.002750,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
329,333,0.010840,0.044820,0.007420,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
330,1243,0.000040,0.000570,0.014740,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
330,331,0.000020,0.000230,0.006010,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
331,332,0.000540,0.008180,0.211350,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
332,1477,0.000600,0.052400,0.000000,417.000008,517.999983,598.999977,1.000000,0.000000,Closed,1
332,1236,0.000950,0.014440,0.373330,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
333,334,0.004190,0.017340,0.002870,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
334,1399,0.000780,0.003230,0.000540,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
334,1398,0.001480,0.006100,0.001010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
334,1397,0.001290,0.005340,0.000880,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
335,336,0.003660,0.015130,0.002510,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
336,1478,0.003230,0.013370,0.002210,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
336,344,0.004800,0.019840,0.003280,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
337,1478,0.000600,0.052400,0.000000,417.000008,517.999983,598.999977,1.000000,0.000000,Closed,1
337,1237,0.000490,0.007440,0.192250,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
337,1243,0.000270,0.004110,0.106250,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
343,1294,0.003420,0.014140,0.002340,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
353,354,0.015880,0.065650,0.010870,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
353,1460,0.000750,0.003100,0.000510,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
353,359,0.001060,0.004380,0.000730,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
353,355,0.014640,0.060550,0.010030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
356,1556,0.001650,0.006830,0.001130,210.999990,210.999990,234.999990,1.000000,0.000000,Closed,1
356,1462,0.003280,0.013550,0.002240,210.999990,210.999990,231.999993,1.000000,0.000000,Closed,1
357,1239,0.000020,0.000240,0.006130,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,1
357,1239,0.000020,0.000240,0.006140,1215.999985,2454.000092,1804.000092,1.000000,0.000000,Closed,2
357,1479,0.000600,0.052400,0.000000,417.000008,517.999983,598.999977,1.000000,0.000000,Closed,1
358,1241,0.000010,0.000190,0.004820,2454.000092,2454.000092,2454.000092,1.000000,0.000000,Closed,2
358,1241,0.000010,0.000220,0.005720,2454.000092,2454.000092,2454.000092,1.000000,0.000000,Closed,1
363,1192,0.002130,0.008820,0.001460,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
363,355,0.000930,0.003860,0.000640,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
371,372,0.012150,0.050230,0.008320,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
372,373,0.018590,0.076860,0.012730,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
378,916,0.005670,0.023430,0.003880,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
378,1285,0.007500,0.031020,0.005140,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
379,1285,0.001600,0.006600,0.001090,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
380,381,0.003620,0.014950,0.002480,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
380,1306,0.010280,0.042510,0.007040,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
380,393,0.003900,0.016140,0.002670,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
380,383,0.027530,0.113840,0.018850,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
380,171,0.044240,0.182950,0.030290,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
383,432,0.003750,0.015510,0.002570,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
383,431,0.008300,0.034320,0.005680,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
386,434,0.027530,0.082010,0.009260,101.999998,113.999999,134.000003,1.000000,0.000000,Closed,N
386,1548,0.001100,0.004540,0.000750,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
387,1548,0.006640,0.027440,0.004540,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
390,385,0.006930,0.028640,0.004740,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
390,1548,0.009270,0.038330,0.006350,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
391,1395,0.004910,0.020300,0.003360,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
393,434,0.014380,0.059470,0.009850,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
395,1221,0.002300,0.014900,0.028000,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
395,1220,0.002050,0.016490,0.062900,453.000021,935.999966,578.999996,1.000000,0.000000,Closed,1
400,666,0.010000,0.041340,0.006850,210.999990,210.999990,210.999990,1.000000,0.000000,Open,1
402,403,0.032140,0.132900,0.022010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
405,404,0.001000,0.004050,0.000650,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
412,413,0.007470,0.030880,0.005110,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
412,419,0.016490,0.068170,0.011290,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
413,579,0.001110,0.004600,0.000760,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
413,414,0.024280,0.100410,0.016630,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
414,415,0.028400,0.117430,0.019450,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
415,418,0.004430,0.018310,0.003030,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
415,1546,0.010560,0.043660,0.007230,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
415,1546,0.010870,0.044930,0.007440,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,2
415,416,0.003190,0.013200,0.002190,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
421,422,0.002430,0.010060,0.001670,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
423,1464,0.000160,0.000660,0.000110,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
424,1285,0.027980,0.115690,0.019160,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
424,1453,0.000450,0.001850,0.000310,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
429,1546,0.006200,0.025630,0.004240,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
430,431,0.013990,0.057850,0.009580,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
434,1395,0.004660,0.019280,0.003190,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
434,1396,0.003700,0.015300,0.002530,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
440,1394,0.004140,0.017110,0.002830,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
447,1515,0.016880,0.069790,0.011560,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
448,447,0.059190,0.244740,0.040530,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
449,450,0.022930,0.094830,0.015700,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
449,1527,0.005730,0.023680,0.003920,210.999990,555.999994,232.999992,1.000000,0.000000,Closed,1
451,452,0.011440,0.047290,0.007830,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
459,1229,0.008940,0.036970,0.006120,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
462,796,0.005540,0.022930,0.003800,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
465,797,0.001470,0.006100,0.001010,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
465,466,0.014700,0.045000,0.019500,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
466,1444,0.000220,0.000920,0.000150,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
471,693,0.024200,0.100060,0.016570,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
473,694,0.000550,0.002290,0.000380,166.999996,555.999994,209.999990,1.000000,0.000000,Closed,1
